CODIGO MUNICIPIO IBGE;NOME ENTE;NOTA-GERAL;FAIXA GERAL; I-EDUC;FAIXA;I-SAUDE;FAIXA; I-PLANEJAMENTO;FAIXA; I-FISCAL;FAIXA; I-AMBIENTE;FAIXA; I-CIDADE;FAIXA;I-GOV-TI;FAIXA
1715507;Oliveira de Fátima;51.75;C+;52.0;C+;86.0;B+;25.0;C;80.0;B+;6.0;C;0.0;C;51.0;C+
2923209;OLIVEIRA DOS BREJINHOS                                      ;46.04;C;41.0;C;65.0;B;30.58;C;53.89;C+;47.0;C;0.0;C;65.0;B
2706000;Olivença;48.66;C;42.0;C;87.0;B+;4.81;C;50.0;C+;68.0;B;38.0;C;64.0;B
1505304;Oriximiná;44.32;C;70.0;B;20.0;C;25.58;C;50.0;C+;55.0;C+;53.0;C+;61.0;B
5215306;Orizona;59.21;C+;74.0;B;90.0;A;50.0;C+;61.05;B;9.0;C;10.0;C;56.0;C+
4211702;Orleans;55.75;C+;49.0;C;77.0;B+;8.27;C;76.5;B+;73.0;B;63.0;B;63.0;B
2609709;Orobó;61.48;B;72.0;B;86.0;B+;32.12;C;43.04;C;88.0;B+;70.0;B;51.0;C+
2609808;Orocó;49.25;C;53.0;C+;71.0;B;25.0;C;60.5;B;47.0;C;30.0;C;23.0;C
4117305;ORTIGUEIRA;59.5;C+;70.0;B;69.0;B;10.77;C;78.25;B+;68.0;B;70.0;B;72.0;B
2309508;ORÓS;54.7;C+;63.0;B;71.0;B;25.0;C;64.26;B;33.0;C;83.0;B+;52.0;C+
4313508;OSÓRIO;63.16;B;60.0;B;78.0;B+;26.54;C;77.75;B+;62.0;B;87.0;B+;83.0;B+
4211751;Otacílio Costa;66.65;B;79.0;B+;73.0;B;40.0;C;60.0;B;74.0;B;90.0;A;87.0;B+
2609907;Ouricuri;53.47;C+;55.0;C+;81.0;B+;45.96;C;49.14;C;39.0;C;0.0;C;67.0;B
1505437;Ourilândia do Norte;53.17;C+;42.0;C;84.0;B+;31.35;C;70.0;B;39.0;C;40.0;C;36.0;C
4117404;OURIZONA;58.29;C+;58.0;C+;89.0;B+;38.46;C;66.75;B;42.0;C;40.0;C;33.0;C
2923308;OURIÇANGAS                                                  ;38.29;C;44.0;C;64.0;B;1.35;C;61.36;B;13.0;C;20.0;C;37.0;C
4211801;Ouro;73.3;B;69.0;B;92.0;A;80.19;B+;73.07;B;60.0;B;50.0;C+;39.0;C
2408508;Ouro Branco;57.04;C+;60.0;B;68.0;B;50.0;C+;62.68;B;42.0;C;30.0;C;64.0;B
2706109;Ouro Branco;50.32;C+;40.0;C;83.0;B+;28.85;C;56.02;C+;51.0;C+;52.0;C+;21.0;C
1100155;Ouro Preto do Oeste;51.96;C+;77.0;B+;52.0;C+;26.54;C;71.5;B;28.0;C;23.0;C;52.0;C+
2510600;Ouro Velho;49.75;C;47.0;C;75.0;B+;35.0;C;62.25;B;42.0;C;0.0;C;34.0;C
4211850;Ouro Verde;63.49;B;78.0;B+;81.0;B+;18.46;C;85.0;B+;65.0;B;52.0;C+;38.0;C
5215405;Ouro Verde de Goiás;64.78;B;80.0;B+;95.0;A;29.81;C;58.86;C+;46.0;C;92.0;A;57.0;C+
4117453;OURO VERDE DO OESTE;57.59;C+;53.0;C+;91.0;A;10.77;C;79.67;B+;62.0;B;38.0;C;52.0;C+
2923357;OUROLÂNDIA                                                  ;49.14;C;64.0;B;81.0;B+;0.96;C;70.0;B;25.0;C;10.0;C;59.0;C+
1505403;Ourém;49.45;C;51.0;C+;82.0;B+;12.31;C;78.68;B+;25.0;C;0.0;C;43.0;C
5215504;Ouvidor;58.32;C+;55.0;C+;72.0;B;25.0;C;73.83;B;95.0;A;13.0;C;60.0;B
2309607;PACAJUS;51.7;C+;42.0;C;74.0;B;28.27;C;69.5;B;42.0;C;57.0;C+;38.0;C
1505486;Pacajá;41.0;C;36.0;C;71.0;B;25.0;C;50.0;C+;25.0;C;0.0;C;42.0;C
1400456;Pacaraima;42.86;C;44.0;C;67.0;B;0.0;C;74.31;B;19.0;C;25.0;C;53.0;C+
2309706;PACATUBA;50.5;C+;59.0;C+;59.0;C+;0.0;C;58.5;C+;86.0;B+;80.0;B+;52.0;C+
2804904;Pacatuba;50.25;C+;71.0;B;54.0;C+;26.73;C;60.0;B;28.0;C;60.0;B;42.0;C
2309805;PACOTI;48.05;C;43.0;C;68.0;B;25.77;C;68.75;B;36.0;C;25.0;C;42.0;C
2309904;PACUJÁ;54.77;C+;69.0;B;84.0;B+;29.04;C;57.33;C+;51.0;C+;0.0;C;36.0;C
5215603;Padre Bernardo;66.9;B;89.0;B+;85.0;B+;50.0;C+;70.0;B;29.0;C;30.0;C;74.0;B
2207207;PADRE MARCOS;54.46;C+;66.0;B;62.0;B;34.81;C;70.0;B;34.0;C;45.0;C;45.0;C
2207306;PAES LANDIM;49.75;C;59.0;C+;67.0;B;30.0;C;55.25;C+;39.0;C;20.0;C;52.0;C+
4211876;Paial;58.57;C+;50.0;C+;95.0;A;36.35;C;60.0;B;52.0;C+;60.0;B;42.0;C
4313607;PAIM FILHO;63.56;B;67.0;B;97.0;A;42.69;C;60.38;B;58.0;C+;37.0;C;50.0;C+
4211892;Painel;64.22;B;61.0;B;81.0;B+;36.35;C;88.0;B+;46.0;C;60.0;B;67.0;B
2207355;PAJEU DO PIAUI;54.26;C+;64.0;B;72.0;B;50.0;C+;69.81;B;18.0;C;0.0;C;26.0;C
2706208;Palestina;57.08;C+;59.0;C+;79.0;B+;34.42;C;70.0;B;22.0;C;78.0;B+;50.0;C+
5215652;Palestina de Goiás;44.73;C;73.0;B;72.0;B;3.08;C;61.58;B;9.0;C;0.0;C;38.0;C
2310001;PALHANO;58.4;C+;79.0;B+;69.0;B;25.0;C;60.0;B;61.0;B;78.0;B+;36.0;C
4211900;Palhoça;62.16;B;67.0;B;88.0;B+;28.08;C;71.24;B;41.0;C;75.0;B+;69.0;B
4212007;Palma Sola;68.85;B;83.0;B+;87.0;B+;32.5;C;71.74;B;68.0;B;85.0;B+;59.0;C+
2610004;Palmares;59.1;C+;67.0;B;90.0;A;25.96;C;47.29;C;55.0;C+;90.0;A;61.0;B
4313656;PALMARES DO SUL;62.62;B;68.0;B;62.0;B;37.12;C;99.5;A;61.0;B;0.0;C;64.0;B
1721000;Palmas;67.18;B;64.0;B;93.0;A;31.73;C;68.4;B;80.0;B+;80.0;B+;75.0;B+
4117602;PALMAS;65.91;B;82.0;B+;72.0;B;36.73;C;74.32;B;61.0;B;65.0;B;71.0;B
2923407;PALMAS DE MONTE ALTO                                        ;36.84;C;47.0;C;66.0;B;2.12;C;36.32;C;25.0;C;30.0;C;51.0;C+
4117701;PALMEIRA;69.5;B;72.0;B;85.0;B+;31.73;C;78.0;B+;80.0;B+;85.0;B+;78.0;B+
4212056;Palmeira;62.42;B;61.0;B;93.0;A;32.31;C;69.81;B;41.0;C;85.0;B+;57.0;C+
4313706;PALMEIRA DAS MISSÕES;67.74;B;78.0;B+;77.0;B+;40.58;C;74.39;B;68.0;B;70.0;B;69.0;B
2207405;PALMEIRA DO PIAUI;50.53;C+;68.0;B;47.0;C;50.0;C+;73.14;B;7.0;C;0.0;C;44.0;C
2706307;Palmeira dos Indios;63.54;B;55.0;C+;84.0;B+;25.77;C;73.94;B;75.0;B+;97.0;A;69.0;B
2207504;PALMEIRAIS;47.43;C;64.0;B;71.0;B;1.15;C;63.52;B;47.0;C;30.0;C;26.0;C
1715705;Palmeirante;60.73;B;56.0;C+;86.0;B+;28.65;C;73.0;B;69.0;B;30.0;C;72.0;B
2923506;PALMEIRAS                                                   ;47.0;C;38.0;C;69.0;B;25.0;C;70.0;B;33.0;C;30.0;C;36.0;C
5215702;Palmeiras de Goiás;56.66;C+;47.0;C;85.0;B+;26.54;C;78.75;B+;51.0;C+;10.0;C;72.0;B
1713809;Palmeiras do Tocantins;47.01;C;46.0;C;70.0;B;23.22;C;67.32;B;27.0;C;0.0;C;60.0;B
2610103;Palmeirina;49.45;C;47.0;C;81.0;B+;25.0;C;43.5;C;33.0;C;65.0;B;72.0;B
2107605;Palmeirândia;47.26;C;41.0;C;74.0;B;37.69;C;50.62;C+;29.0;C;62.0;B;12.0;C
1715754;Palmeirópolis;63.93;B;58.0;C+;83.0;B+;38.85;C;75.79;B+;58.0;C+;87.0;B+;53.0;C+
5215801;Palmelo;48.55;C;42.0;C;71.0;B;31.35;C;63.88;B;40.0;C;10.0;C;48.0;C
5215900;Palminópolis;60.52;B;50.0;C+;84.0;B+;50.0;C+;74.86;B;72.0;B;0.0;C;31.0;C
4117800;PALMITAL;55.03;C+;49.0;C;71.0;B;35.38;C;80.0;B+;40.0;C;35.0;C;44.0;C
4313805;PALMITINHO;70.41;B;74.0;B;78.0;B+;49.04;C;78.25;B+;79.0;B+;90.0;A;43.0;C
4212106;Palmitos;65.9;B;69.0;B;91.0;A;27.69;C;75.83;B+;59.0;C+;92.0;A;54.0;C+
2310100;PALMÁCIA;53.09;C+;53.0;C+;71.0;B;25.19;C;50.0;C+;66.0;B;80.0;B+;53.0;C+
4117909;PALOTINA;82.29;B+;88.0;B+;86.0;B+;80.19;B+;87.75;B+;76.0;B+;80.0;B+;46.0;C
4313904;PANAMBI;67.27;B;75.0;B+;75.0;B+;38.08;C;94.0;A;49.0;C;50.0;C+;69.0;B
5216007;Panamá;51.68;C+;55.0;C+;76.0;B+;25.0;C;58.9;C+;47.0;C;30.0;C;50.0;C+
3204005;Pancas;57.94;C+;62.0;B;63.0;B;26.35;C;73.85;B;64.0;B;75.0;B+;55.0;C+
2610202;Panelas;73.24;B;76.0;B+;89.0;B+;80.96;B+;80.0;B+;38.0;C;30.0;C;55.0;C+
4313953;PANTANO GRANDE;64.88;B;75.0;B+;68.0;B;28.65;C;95.0;A;38.0;C;100.0;A;55.0;C+
2706406;Pao de Açucar;46.19;C;31.0;C;84.0;B+;25.0;C;49.43;C;42.0;C;25.0;C;57.0;C+
4212205;Papanduva;67.62;B;66.0;B;93.0;A;25.0;C;74.83;B;82.0;B+;90.0;A;63.0;B
2207553;PAQUETA;59.57;C+;82.0;B+;65.0;B;30.0;C;76.11;B+;45.0;C;45.0;C;44.0;C
3303609;Paracambi;61.41;B;72.0;B;67.0;B;25.0;C;80.82;B+;51.0;C+;87.0;B+;60.0;B
2310209;PARACURU;54.29;C+;47.0;C;77.0;B+;26.54;C;86.43;B+;45.0;C;0.0;C;48.0;C
1505502;Paragominas;60.73;B;51.0;C+;86.0;B+;42.31;C;71.33;B;54.0;C+;30.0;C;74.0;B
3303708;Paraiba do Sul;54.7;C+;72.0;B;76.0;B+;25.0;C;40.0;C;55.0;C+;82.0;B+;50.0;C+
2107704;Paraibano;48.01;C;43.0;C;54.0;C+;50.0;C+;43.07;C;54.0;C+;40.0;C;52.0;C+
2310258;PARAIPABA;50.6;C+;43.0;C;75.0;B+;25.0;C;70.0;B;53.0;C+;0.0;C;54.0;C+
2310308;PARAMBU;52.25;C+;28.0;C;81.0;B+;50.0;C+;77.0;B+;14.0;C;50.0;C+;23.0;C
2923605;PARAMIRIM                                                   ;52.14;C+;75.0;B+;64.0;B;28.27;C;46.93;C;45.0;C;50.0;C+;46.0;C
2310407;PARAMOTI;46.15;C;35.0;C;81.0;B+;0.0;C;69.0;B;45.0;C;50.0;C+;43.0;C
4118204;PARANAGUA;61.52;B;77.0;B+;69.0;B;25.0;C;64.58;B;68.0;B;90.0;A;62.0;B
2610301;Paranatama;51.49;C+;74.0;B;80.0;B+;26.73;C;39.71;C;27.0;C;50.0;C+;44.0;C
5106307;PARANATINGA;53.36;C+;50.0;C+;78.0;B+;26.92;C;68.89;B;59.0;C+;0.0;C;54.0;C+
4118402;PARANAVAI;64.61;B;78.0;B+;88.0;B+;2.31;C;86.75;B+;76.0;B+;58.0;C+;62.0;B
5006309;PARANAÍBA;61.8;B;70.0;B;63.0;B;25.0;C;78.5;B+;76.0;B+;78.0;B+;60.0;B
5106299;PARANAÍTA;58.77;C+;63.0;B;72.0;B;42.12;C;78.5;B+;26.0;C;20.0;C;81.0;B+
5006358;PARANHOS;46.45;C;33.0;C;53.0;C+;25.77;C;65.5;B;61.0;B;60.0;B;38.0;C
2408607;Paraná;45.52;C;45.0;C;77.0;B+;34.62;C;52.23;C+;24.0;C;0.0;C;27.0;C
1716208;Paranã;48.77;C;47.0;C;81.0;B+;26.73;C;61.6;B;34.0;C;10.0;C;32.0;C
2510659;Parari;54.33;C+;69.0;B;83.0;B+;33.65;C;54.0;C+;48.0;C;0.0;C;32.0;C
2923704;PARATINGA                                                   ;51.1;C+;58.0;C+;61.0;B;32.31;C;73.92;B;36.0;C;0.0;C;49.0;C
3303807;Paraty;58.33;C+;47.0;C;84.0;B+;6.73;C;85.4;B+;71.0;B;62.0;B;70.0;B
1505536;Parauapebas;59.49;C+;65.0;B;79.0;B+;37.12;C;71.59;B;34.0;C;60.0;B;51.0;C+
2408805;Parazinho;51.21;C+;31.0;C;82.0;B+;29.04;C;90.0;A;32.0;C;0.0;C;32.0;C
4314001;PARAÍ;65.35;B;82.0;B+;88.0;B+;32.5;C;88.75;B+;36.0;C;20.0;C;50.0;C+
4212239;Paraíso;64.98;B;74.0;B;98.0;A;34.42;C;88.5;B+;32.0;C;23.0;C;33.0;C
5006275;PARAÍSO DAS ÁGUAS;68.36;B;74.0;B;83.0;B+;37.31;C;63.0;B;100.0;A;62.0;B;76.0;B+
4314027;PARAÍSO DO SUL;55.99;C+;52.0;C+;77.0;B+;28.27;C;81.92;B+;45.0;C;30.0;C;43.0;C
1716109;Paraíso do Tocantins;59.6;C+;62.0;B;84.0;B+;26.73;C;69.53;B;35.0;C;72.0;B;81.0;B+
2408706;Paraú;51.86;C+;53.0;C+;49.0;C;50.0;C+;77.8;B+;28.0;C;30.0;C;32.0;C
5216403;Paraúna;55.57;C+;61.0;B;73.0;B;36.35;C;77.5;B+;21.0;C;5.0;C;73.0;B
4314035;PARECI NOVO;71.02;B;62.0;B;95.0;A;50.0;C+;85.83;B+;65.0;B;70.0;B;49.0;C
1101450;Parecis;48.47;C;53.0;C+;62.0;B;25.0;C;79.09;B+;26.0;C;0.0;C;41.0;C
2408904;Parelhas;47.69;C;57.0;C+;56.0;C+;31.15;C;43.32;C;38.0;C;65.0;B;63.0;B
2706422;Pariconha;55.71;C+;60.0;B;88.0;B+;10.0;C;60.79;B;51.0;C+;90.0;A;47.0;C
1303403;PARINTINS;59.0;C+;53.0;C+;78.0;B+;50.0;C+;70.0;B;25.0;C;67.0;B;59.0;C+
2923803;PARIPIRANGA                                                 ;45.32;C;64.0;B;65.0;B;13.12;C;60.0;B;25.0;C;5.0;C;43.0;C
2706448;Paripueira;57.85;C+;41.0;C;65.0;B;50.0;C+;80.0;B+;32.0;C;93.0;A;56.0;C+
2207603;PARNAGUA;62.27;B;82.0;B+;71.0;B;46.92;C;81.41;B+;36.0;C;0.0;C;48.0;C
2207702;PARNAIBA;54.1;C+;48.0;C;65.0;B;25.77;C;76.0;B+;28.0;C;92.0;A;75.0;B+
2610400;Parnamirim;59.8;C+;66.0;B;92.0;A;25.77;C;55.96;C+;81.0;B+;30.0;C;45.0;C
2403251;Parnamirim;52.8;C+;63.0;B;56.0;C+;25.0;C;70.0;B;46.0;C;25.0;C;83.0;B+
2107803;Parnarama;50.37;C+;69.0;B;61.0;B;33.85;C;41.01;C;34.0;C;62.0;B;58.0;C+
4314050;PAROBÉ;70.77;B;79.0;B+;82.0;B+;46.35;C;80.0;B+;61.0;B;87.0;B+;57.0;C+
2409100;Passa e Fica;53.89;C+;68.0;B;57.0;C+;33.85;C;66.36;B;35.0;C;50.0;C+;57.0;C+
4314068;PASSA SETE;56.56;C+;70.0;B;56.0;C+;49.23;C;73.83;B;45.0;C;5.0;C;40.0;C
2510709;Passagem;46.3;C;53.0;C+;70.0;B;33.46;C;54.79;C+;11.0;C;30.0;C;29.0;C
2409209;Passagem;43.17;C;47.0;C;65.0;B;29.04;C;49.55;C;12.0;C;20.0;C;57.0;C+
2107902;Passagem Franca;41.74;C;39.0;C;57.0;C+;50.0;C+;47.68;C;7.0;C;30.0;C;16.0;C
2610509;Passira;54.18;C+;62.0;B;97.0;A;27.12;C;58.29;C+;19.0;C;30.0;C;38.0;C
2706505;Passo de Camaragibe;47.41;C;55.0;C+;79.0;B+;26.35;C;40.71;C;31.0;C;45.0;C;37.0;C
4212254;Passo de Torres;61.87;B;77.0;B+;83.0;B+;29.81;C;74.3;B;42.0;C;25.0;C;72.0;B
4212270;Passos Maia;69.85;B;81.0;B+;89.0;B+;30.77;C;79.5;B+;74.0;B;78.0;B+;50.0;C+
2108009;Pastos Bons;46.75;C;42.0;C;56.0;C+;14.23;C;89.0;B+;42.0;C;30.0;C;16.0;C
4118451;PATO BRAGADO;80.78;B+;76.0;B+;86.0;B+;90.58;A;83.08;B+;62.0;B;83.0;B+;66.0;B
2510808;Patos;62.02;B;76.0;B+;72.0;B;31.54;C;57.07;C+;74.0;B;80.0;B+;66.0;B
2207777;PATOS DO PIAUI;59.0;C+;64.0;B;73.0;B;46.73;C;60.0;B;40.0;C;75.0;B+;50.0;C+
2409308;Patu;53.8;C+;53.0;C+;76.0;B+;29.62;C;58.86;C+;49.0;C;63.0;B;45.0;C
3303856;Paty do Alferes;57.27;C+;61.0;B;72.0;B;25.0;C;74.58;B;46.0;C;53.0;C+;70.0;B
2923902;PAU BRASIL                                                  ;51.54;C+;62.0;B;84.0;B+;25.0;C;52.95;C+;14.0;C;50.0;C+;57.0;C+
2207793;PAU D ARCO DO PIAUI;56.06;C+;54.0;C+;87.0;B+;26.73;C;69.33;B;48.0;C;30.0;C;47.0;C
1505551;Pau d'Arco;56.21;C+;50.0;C+;82.0;B+;50.0;C+;50.82;C+;44.0;C;60.0;B;45.0;C
1716307;Pau d'Arco;54.48;C+;46.0;C;90.0;A;31.35;C;65.57;B;49.0;C;10.0;C;50.0;C+
2409407;Pau dos Ferros;55.64;C+;62.0;B;79.0;B+;28.08;C;57.36;C+;35.0;C;67.0;B;70.0;B
2610608;Paudalho;60.78;B;63.0;B;83.0;B+;28.65;C;68.5;B;69.0;B;53.0;C+;52.0;C+
4118600;PAULA FREITAS;56.89;C+;63.0;B;88.0;B+;25.0;C;64.93;B;22.0;C;80.0;B+;50.0;C+
2108058;Paulino Neves;50.16;C+;58.0;C+;92.0;A;25.0;C;44.81;C;18.0;C;45.0;C;43.0;C
2510907;Paulista;60.97;B;65.0;B;84.0;B+;28.46;C;76.39;B+;54.0;C+;60.0;B;36.0;C
2610707;Paulista ;73.74;B;67.0;B;86.0;B+;79.42;B+;64.05;B;66.0;B;90.0;A;67.0;B
2207801;PAULISTANA;54.51;C+;52.0;C+;78.0;B+;25.0;C;63.29;B;49.0;C;73.0;B;46.0;C
2924009;PAULO AFONSO                                                ;62.41;B;66.0;B;77.0;B+;44.04;C;72.0;B;41.0;C;60.0;B;70.0;B
4314134;PAULO BENTO;70.4;B;76.0;B+;85.0;B+;50.0;C+;90.0;A;35.0;C;73.0;B;61.0;B
4118709;PAULO FRONTIN;57.33;C+;65.0;B;78.0;B+;25.0;C;58.88;C+;75.0;B+;30.0;C;59.0;C+
2706604;Paulo Jacinto;45.68;C;59.0;C+;79.0;B+;25.0;C;30.39;C;26.0;C;50.0;C+;38.0;C
4212304;Paulo Lopes;58.83;C+;76.0;B+;86.0;B+;38.65;C;60.0;B;25.0;C;20.0;C;64.0;B
2108108;Paulo Ramos;45.33;C;63.0;B;68.0;B;25.0;C;46.66;C;31.0;C;5.0;C;29.0;C
4314159;PAVERAMA;68.02;B;60.0;B;91.0;A;48.08;C;90.0;A;42.0;C;77.0;B+;43.0;C
2207850;PAVUSSU;48.42;C;55.0;C+;71.0;B;22.4;C;66.71;B;24.0;C;30.0;C;30.0;C
2107506;Paço do Lumiar;46.87;C;57.0;C+;66.0;B;27.12;C;51.0;C+;32.0;C;0.0;C;69.0;B
4118808;PEABIRU;61.23;B;67.0;B;66.0;B;29.62;C;63.8;B;88.0;B+;90.0;A;53.0;C+
2610806;Pedra;50.27;C+;68.0;B;62.0;B;25.96;C;57.14;C+;55.0;C+;0.0;C;43.0;C
2511004;Pedra Branca;65.84;B;65.0;B;85.0;B+;50.0;C+;61.21;B;55.0;C+;100.0;A;62.0;B
2310506;PEDRA BRANCA;45.08;C;20.0;C;61.0;B;31.15;C;68.77;B;27.0;C;65.0;B;59.0;C+
1600154;Pedra Branca do Amapari;49.18;C;72.0;B;53.0;C+;1.15;C;65.5;B;36.0;C;70.0;B;75.0;B+
2409506;Pedra Grande;52.3;C+;46.0;C;65.0;B;30.0;C;60.0;B;51.0;C+;65.0;B;75.0;B+
2511103;Pedra Lavrada;40.88;C;41.0;C;81.0;B+;27.88;C;43.04;C;7.0;C;0.0;C;32.0;C
2805000;Pedra Mole;50.08;C+;49.0;C;50.0;C+;25.0;C;70.63;B;51.0;C+;85.0;B+;36.0;C
2409605;Pedra Preta;50.96;C+;58.0;C+;73.0;B;25.0;C;65.05;B;39.0;C;0.0;C;57.0;C+
4314175;PEDRAS ALTAS;61.37;B;77.0;B+;72.0;B;31.92;C;76.93;B+;33.0;C;60.0;B;70.0;B
2511202;Pedras de Fogo;51.89;C+;56.0;C+;92.0;A;25.77;C;55.44;C+;45.0;C;0.0;C;31.0;C
4212403;Pedras Grandes;64.38;B;79.0;B+;81.0;B+;36.35;C;79.81;B+;44.0;C;35.0;C;60.0;B
2108207;Pedreiras;54.7;C+;52.0;C+;59.0;C+;25.0;C;90.0;A;26.0;C;80.0;B+;58.0;C+
2805109;Pedrinhas;48.4;C;69.0;B;66.0;B;25.0;C;50.0;C+;40.0;C;0.0;C;48.0;C
1716505;Pedro Afonso;64.89;B;66.0;B;76.0;B+;42.69;C;67.5;B;88.0;B+;77.0;B+;36.0;C
2924207;PEDRO ALEXANDRE                                             ;50.89;C+;68.0;B;80.0;B+;25.0;C;54.71;C+;15.0;C;30.0;C;47.0;C
2409704;Pedro Avelino;42.45;C;48.0;C;62.0;B;10.96;C;64.79;B;29.0;C;0.0;C;48.0;C
3204054;Pedro Canário;47.43;C;47.0;C;70.0;B;6.73;C;64.67;B;31.0;C;75.0;B+;58.0;C+
2108256;Pedro do Rosário;47.57;C;53.0;C+;69.0;B;42.88;C;54.46;C+;33.0;C;0.0;C;8.0;C
5006408;PEDRO GOMES;54.39;C+;42.0;C;85.0;B+;25.0;C;73.22;B;52.0;C+;3.0;C;80.0;B+
2207900;PEDRO II;58.07;C+;72.0;B;75.0;B+;25.0;C;62.12;B;56.0;C+;80.0;B+;33.0;C
2207934;PEDRO LAURENTINO;42.36;C;41.0;C;58.0;C+;35.19;C;49.59;C;31.0;C;30.0;C;20.0;C
4314209;PEDRO OSÓRIO;62.01;B;44.0;C;92.0;A;50.0;C+;82.57;B+;36.0;C;50.0;C+;44.0;C
2512721;Pedro Régis;59.28;C+;70.0;B;83.0;B+;29.81;C;71.09;B;51.0;C+;25.0;C;43.0;C
2409803;Pedro Velho;54.56;C+;47.0;C;55.0;C+;50.0;C+;48.57;C;51.0;C+;90.0;A;97.0;A
2924108;PEDRÃO                                                      ;40.94;C;31.0;C;73.0;B;41.73;C;47.99;C;9.0;C;0.0;C;26.0;C
1716604;Peixe;60.34;B;56.0;C+;74.0;B;25.0;C;76.71;B+;79.0;B+;90.0;A;32.0;C
1505601;Peixe-Boi;64.04;B;74.0;B;77.0;B+;49.81;C;80.63;B+;61.0;B;0.0;C;33.0;C
5106422;PEIXOTO DE AZEVEDO;49.74;C;53.0;C+;81.0;B+;11.92;C;64.79;B;44.0;C;20.0;C;44.0;C
4314308;PEJUÇARA;66.12;B;70.0;B;96.0;A;30.77;C;83.06;B+;58.0;C+;40.0;C;47.0;C
4314407;PELOTAS;63.56;B;66.0;B;78.0;B+;31.15;C;75.64;B+;58.0;C+;73.0;B;79.0;B+
2310605;PENAFORTE;66.33;B;86.0;B+;86.0;B+;50.0;C+;65.9;B;62.0;B;0.0;C;51.0;C+
2108306;Penalva;40.54;C;50.0;C+;68.0;B;25.0;C;39.19;C;33.0;C;0.0;C;16.0;C
2409902;Pendências;54.61;C+;32.0;C;92.0;A;50.0;C+;43.04;C;65.0;B;40.0;C;54.0;C+
2706703;Penedo;54.07;C+;61.0;B;73.0;B;31.73;C;74.11;B;13.0;C;47.0;C;49.0;C
4212502;Penha;75.13;B+;86.0;B+;86.0;B+;75.0;B+;61.15;B;64.0;B;75.0;B+;67.0;B
2310704;PENTECOSTE;57.0;C+;62.0;B;75.0;B+;29.23;C;69.5;B;33.0;C;83.0;B+;48.0;C
1716653;Pequizeiro;60.64;B;58.0;C+;78.0;B+;38.46;C;70.0;B;71.0;B;15.0;C;78.0;B+
2310803;PEREIRO;56.28;C+;54.0;C+;71.0;B;37.88;C;73.53;B;52.0;C+;30.0;C;46.0;C
2108405;Peri Mirim;42.9;C;54.0;C+;75.0;B+;31.73;C;35.0;C;22.0;C;5.0;C;26.0;C
4212601;Peritiba;61.25;B;62.0;B;73.0;B;29.23;C;87.25;B+;64.0;B;43.0;C;48.0;C
2108454;Peritoró;38.84;C;33.0;C;68.0;B;50.0;C+;36.93;C;2.0;C;0.0;C;21.0;C
4118907;PEROLA;65.66;B;63.0;B;84.0;B+;39.81;C;79.25;B+;65.0;B;77.0;B+;42.0;C
4119004;PEROLA D OESTE;63.72;B;78.0;B+;78.0;B+;38.65;C;55.43;C+;81.0;B+;60.0;B;52.0;C+
5216452;Perolândia;53.0;C+;61.0;B;66.0;B;25.0;C;71.25;B;61.0;B;0.0;C;45.0;C
4212650;Pescaria Brava;55.98;C+;59.0;C+;81.0;B+;28.75;C;71.63;B;29.0;C;50.0;C+;50.0;C+
2610905;Pesqueira;56.7;C+;68.0;B;71.0;B;26.54;C;59.96;C+;58.0;C+;53.0;C+;63.0;B
2611101;Petrolina ;54.81;C+;74.0;B;60.0;B;25.0;C;70.8;B;29.0;C;70.0;B;49.0;C
5216809;Petrolina de Goiás;51.75;C+;59.0;C+;58.0;C+;42.5;C;78.0;B+;14.0;C;0.0;C;57.0;C+
4212700;Petrolândia;63.85;B;62.0;B;90.0;A;25.0;C;81.74;B+;69.0;B;60.0;B;44.0;C
2611002;Petrolândia;58.65;C+;73.0;B;88.0;B+;27.31;C;66.68;B;34.0;C;40.0;C;45.0;C
3303906;Petropolis;54.16;C+;59.0;C+;71.0;B;0.0;C;64.56;B;72.0;B;90.0;A;71.0;B
2511301;Piancó;45.4;C;57.0;C+;87.0;B+;25.0;C;30.0;C;39.0;C;5.0;C;29.0;C
2924306;PIATÃ                                                       ;46.77;C;56.0;C+;66.0;B;30.0;C;58.86;C+;33.0;C;0.0;C;26.0;C
2706802;Piaçabuçu;49.09;C;60.0;B;66.0;B;25.19;C;61.75;B;38.0;C;15.0;C;39.0;C
4314423;PICADA CAFÉ;71.9;B;68.0;B;100.0;A;41.73;C;89.75;B+;58.0;C+;70.0;B;54.0;C+
2208007;PICOS;64.81;B;71.0;B;73.0;B;50.0;C+;72.04;B;51.0;C+;65.0;B;65.0;B
2511400;Picuí;55.49;C+;78.0;B+;80.0;B+;26.15;C;56.82;C+;52.0;C+;0.0;C;42.0;C
4119103;PIEN;66.49;B;85.0;B+;77.0;B+;39.42;C;74.26;B;49.0;C;50.0;C+;79.0;B+
2706901;Pilar;51.64;C+;58.0;C+;72.0;B;25.19;C;60.0;B;31.0;C;60.0;B;50.0;C+
2511509;Pilar;40.15;C;38.0;C;76.0;B+;25.0;C;40.0;C;21.0;C;0.0;C;45.0;C
5216908;Pilar de Goiás;59.12;C+;69.0;B;79.0;B+;50.0;C+;61.35;B;38.0;C;10.0;C;59.0;C+
